PostCommentID,Post Created-Time,Post Keyword,Post Message,Post Attachment,Comment Created-Time,Comment UserName,Comment UserID,Comment Message
121580125458_10158369666110459_10158369690990459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T09:59:51+0000,Claudine Hamerick,10206740338905858_,Und WAS passiert nun am HÖRGENSWEG ? Was wird aus den geplanten 4.000 Flüchtlingen für die gerade 800 Wohnungen gebaut werden ?
121580125458_10158369666110459_10158369709800459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T10:07:49+0000,Wolfgang Petersilie,1340576982654368_,Wann reisen die Leute wieder zurück um ihr Land wieder aufzubauen! Vielleicht in zwei bis drei Jahren. Ist die Planung darauf abgestimmt?
121580125458_10158369666110459_10158370384275459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T13:13:27+0000,Jens Löffler,224718341302322_,alle nach st. pauli
121580125458_10158369666110459_10158370592195459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T14:08:25+0000,Holger Henningsen,10202570648063806_,"Dann hoffen wir, dass endlich mal gerechter verteilt wird. Winterhude, Eppendorf und Blankenese gehören auch zu Hamburg!"
121580125458_10158369666110459_10158370990815459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T15:43:08+0000,Claus Krafft,935921973205681_,"wenn ich das Bild so sehe, schöne Anlage, da würde sicher auch viele Alleinerzuiehende und andere Hartz 4- Empfänger gerne unter gleichen wohnen."
121580125458_10158369666110459_10158370998805459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T15:45:38+0000,Vroni Zieglmeier,1269188023146242_,"Wie kann man denn flüchtlinge ""haben""? Auch geflüchtete Menschen besitzen sich erst mal selbst last time I checked"
121580125458_10158369666110459_10158371442570459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T17:25:42+0000,Uwe Wegener,1381011141949641_,"Wie sieht es mit Blankenese aus,ich kann gar nichts finden !"
121580125458_10158369666110459_10158371755315459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T18:48:05+0000,Petra Schulze,290639274660033_,"Sie glauben doch nicht das dadurch eine Integration statt findet!Wer will Sie,grade die kühlen aus den Norden! Jeder ist doch froh nach einem langen Arbeitstag in seinen 4Wänden zu sein."
121580125458_10158369666110459_10158372773160459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T21:46:21+0000,Axel Meyer,205459806628488_,"Ja ja, WIR schaffen das.!!! :-)"
121580125458_10158369666110459_10158373183630459,2017-04-05T09:46:54+0000,Flüchtling,"Beim neuen Verteilschlüssel konnten die Bürgerinitiativen mitreden. Einige Stadtteile haben mehr Flüchtlinge, als sie müssten.",So verteilt Hamburg künftig Flüchtlinge über die Stadt,2017-04-05T23:06:39+0000,Betty Bianca,10208107576911404_,Brech im Strahl
121580125458_10158369466540459_10158369577065459,2017-04-05T07:58:36+0000,Flüchtling,CDU-Politiker Andreas Grutzeck fürchtet Trickserei bei dem Bau der umstrittenen Flüchtlingsunterkunft.,"Wie stabil ist der ""Blankeneser Frieden""?",2017-04-05T08:55:08+0000,Claudine Hamerick,10206740338905858_,"Ich kann es wirklich nicht mehr hören ! Die meisten Anwohner wollen die Flüchtlinge. Die Flüchtlinge brauchen gute Unterkünfte um endlich zur Ruhe kommen zu können. Vielleicht sollte unser lieber Bürgermeister einmal zu den Klägern und Querulanten persönlich hingehen und mit ihnen ein Gespräch führen. Ich könnte mir auch vorstellen, dass in Blankenese sowieso nur die ""guten"" Flüchtlinge untergebracht werden. Also syrische Familien mit süßen, lernfreudigen Kindern und Akademiker-Eltern. Also LOS jetzt !"
121580125458_10158369466540459_10158378154145459,2017-04-05T07:58:36+0000,Flüchtling,CDU-Politiker Andreas Grutzeck fürchtet Trickserei bei dem Bau der umstrittenen Flüchtlingsunterkunft.,"Wie stabil ist der ""Blankeneser Frieden""?",2017-04-06T18:03:10+0000,Achim Hoffmann,1687148711310171_,"Das wird gestoppt, wetten ?    Mit Geld, ist genug von da."
121580125458_10158366110275459_10158366124845459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T16:46:52+0000,Claudine Hamerick,10206740338905858_,Super ! Endlich wird durchgegriffen ! Weiter so !
121580125458_10158366110275459_10158366136005459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T16:49:30+0000,Sandra Hünbner,1873521352880215_,Einer von 10000...
121580125458_10158366110275459_10158366138605459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T16:50:31+0000,Andreas Malzahn,1518984634784616_,Gute Arbeit. Nicht nachlassen. Weiter so. ???
121580125458_10158366110275459_10158366149145459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T16:52:44+0000,Michael Haas,10208356977818522_,"Fast zu schön um wahr zu sein. Wir dürfen gespannt sein, wann er unter welcher Identität zurückkommt. Wie auch immer: DAS ist der richtige Weg."
121580125458_10158366110275459_10158366153585459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T16:53:42+0000,Petra Schulze,290639274660033_,Jawohl ab und weg!
121580125458_10158366110275459_10158366190775459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:01:31+0000,Marko Binder,10211363966917176_,Abschieben !
121580125458_10158366110275459_10158366194040459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:02:20+0000,Sebastian Knorr,656315377879722_,"Wenn er in Deutschland geboren wäre, dürfte er nicht abgeschoben werden laut GG.   Wie dem auch sei. Super Sache ??"
121580125458_10158366110275459_10158366247745459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:14:41+0000,Benito Söldner,1348364415199881_,Sind ja nur noch 619 der bekannten Gefährder übrig...
121580125458_10158366110275459_10158366253365459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:16:33+0000,Matthias Meyer,1811531529119759_,Bei erdolf bekommt er ein Ritterkreuz mit Halbmond und Schwertern
121580125458_10158366110275459_10158366287765459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:24:58+0000,Michael Krause,1214682881933421_,Richtig
121580125458_10158366110275459_10158366301480459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:28:56+0000,Sabine Bott,1282728225119554_,Richtig so.
121580125458_10158366110275459_10158366338090459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:36:08+0000,Ole Matthes,1284288531634649_,Hang him
121580125458_10158366110275459_10158366354125459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:39:39+0000,Wolf Schluenz,1321632694545526_,Super!
121580125458_10158366110275459_10158366381285459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T17:47:18+0000,Stephanie Schliep,1329208160452097_,Auf Nimmer Wiedersehen ??
121580125458_10158366110275459_10158366440850459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T18:01:25+0000,Smilla Honda,250790228720510_,"gebürtiger Hamburger.... K*** (und nein, ich habe nicht das allergeringste gegen säkulare Türken bei uns)"
121580125458_10158366110275459_10158366514170459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T18:20:20+0000,Sasza Martin Baron,1883845188514262_,Und tschüss Döner Ziege ?????
121580125458_10158366110275459_10158366577395459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T18:33:08+0000,Egbert Knauer,1744485509131453_,"Immerhin ein Anfang, für Lob zu früh!"
121580125458_10158366110275459_10158366678290459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T19:04:03+0000,Baran Da Silva Santos,1261645577224026_,Deniz Karli ?ir Van Sirin Efe ahn mal
121580125458_10158366110275459_10158366756730459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T19:18:25+0000,Andre Uhl,1234158729985737_,wird auch zeit
121580125458_10158366110275459_10158366873305459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T19:37:38+0000,Hanna Maria Peters,198534193989024_,Gut. Und dann gleich ins Flugzeug damit.
121580125458_10158366110275459_10158366961535459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T19:54:00+0000,Jens Zett,232995667129790_,hier müsste Mal richtig ausgemistet werden
121580125458_10158366110275459_10158367030505459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T20:06:40+0000,Kristine Scheidle,1434444986596471_,.......und Tschüß
121580125458_10158366110275459_10158367241505459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T20:48:35+0000,Carlchen Mit PaulaundEddy,1851216448537520_,Und Tschüss
121580125458_10158366110275459_10158367244715459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T20:49:36+0000,Kristina Hurcks,10211657480260866_,Der ist doch in null-komma-nix wieder hier... ?
121580125458_10158366110275459_10158367285945459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T20:58:53+0000,Esra Olk,1653604778270573_,Tolga Arik
121580125458_10158366110275459_10158367286045459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T20:58:54+0000,Ute Grahn,1374554782575080_,Ja nur abschieben raus damit
121580125458_10158366110275459_10158367343595459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T21:13:12+0000,Ardian Hajdini,10208234519692445_,Jan Cremone Mashallah ?
121580125458_10158366110275459_10158367402325459,2017-04-04T16:42:45+0000,Abschiebung,Das Spezialkommando rückte in der Nacht an der Eimsbütteler Straße an und nahm Savas A. fest. Der gebürtige Hamburger mit türkischem Pass soll der salafistisch-dschihadistischen Szene angehören.,MEK nimmt Gefährder fest ? Abschiebung in die Türkei,2017-04-04T21:23:30+0000,Daniel Amon,10207628285525671_,Essahdamus
